Track_age_yrs,Track_degradation,Load_cycles_daily,Load_amplitude_avg_N,Balast_thickness_inmm,track_confining_pressure_kPa,curve_radius_mm,tilting_wagon,fracture_strength_level,fracture_strength_value,track_fouling,track_misalignment,rail_material_inhomogenous,humidty_percent,corrosion_index_iso,speed_mph,Accumulated_tonnage_kgpmeter,rail_fall_in_mm,track_quality_index,inspection_interval_yrs
43,FALSE,195,1975,277,148,482,TRUE,1,281,FALSE,TRUE,FALSE,76,2,223,48,78,7,5
50,FALSE,177,2536,311,103,465,TRUE,5,256,TRUE,TRUE,TRUE,94,6,84,47,48,8,5
23,TRUE,181,1778,238,23,600,TRUE,4,290,FALSE,TRUE,TRUE,76,9,205,62,25,1,6
35,TRUE,144,2593,273,75,554,,3,272,FALSE,TRUE,FALSE,77,1,160,50,16,8,2
31,FALSE,120,2166,308,105,498,FALSE,2,263,FALSE,FALSE,FALSE,76,6,203,58,61,9,3
38,TRUE,109,1691,324,16,498,FALSE,4,273,FALSE,FALSE,TRUE,80,1,231,47,74,5,4
49,TRUE,75,1832,171,153,587,TRUE,3,248,FALSE,TRUE,FALSE,77,9,176,62,73,5,3
28,FALSE,186,1698,391,91,567,TRUE,5,238,TRUE,TRUE,FALSE,89,6,196,63,24,3,6
20,FALSE,74,1819,366,170,469,TRUE,2,218,TRUE,FALSE,FALSE,97,6,92,54,63,2,2
41,FALSE,182,1613,175,223,471,TRUE,5,298,TRUE,TRUE,TRUE,81,2,119,52,23,10,5
24,FALSE,182,2064,177,47,491,TRUE,4,290,FALSE,FALSE,TRUE,78,3,159,59,82,2,6
21,FALSE,59,2041,154,129,627,,5,259,TRUE,FALSE,FALSE,74,3,176,61,64,4,3
20,FALSE,181,2483,216,110,535,FALSE,1,283,TRUE,TRUE,TRUE,72,5,153,66,23,2,6
20,TRUE,193,1637,309,159,572,FALSE,4,275,TRUE,TRUE,TRUE,96,3,167,47,68,4,5
25,TRUE,53,2204,300,202,530,FALSE,3,299,TRUE,TRUE,TRUE,76,9,156,57,33,9,5
42,TRUE,61,1513,206,225,625,FALSE,3,251,TRUE,TRUE,TRUE,98,8,173,63,74,6,5
53,TRUE,62,2586,304,106,504,TRUE,2,284,TRUE,TRUE,FALSE,80,3,235,63,53,4,5
34,FALSE,176,1994,257,119,568,FALSE,3,316,TRUE,FALSE,TRUE,94,1,206,61,52,4,6
41,TRUE,43,1527,234,129,525,TRUE,5,296,TRUE,FALSE,TRUE,100,7,103,46,38,4,6
22,FALSE,80,2465,280,140,466,TRUE,5,219,FALSE,FALSE,FALSE,82,3,201,57,21,1,2
55,TRUE,178,2460,173,191,603,TRUE,2,315,TRUE,FALSE,FALSE,100,4,149,51,22,3,2
41,FALSE,64,1678,339,54,486,TRUE,3,300,FALSE,FALSE,TRUE,73,1,129,46,18,2,2
41,FALSE,152,1693,237,97,461,TRUE,2,239,FALSE,TRUE,FALSE,95,9,120,62,46,7,4
43,TRUE,77,1805,213,163,497,FALSE,4,220,FALSE,FALSE,TRUE,97,7,100,47,88,9,4
29,FALSE,83,2224,245,18,589,TRUE,2,264,FALSE,FALSE,TRUE,93,4,76,51,17,6,4
48,FALSE,180,2444,232,30,610,TRUE,5,217,FALSE,TRUE,TRUE,93,6,157,66,37,2,3
43,TRUE,113,1899,209,112,564,TRUE,1,206,TRUE,TRUE,TRUE,93,8,126,48,48,5,6
33,FALSE,175,2319,175,191,564,FALSE,4,281,TRUE,TRUE,FALSE,86,5,207,55,85,10,4
28,FALSE,82,1626,249,83,621,FALSE,1,243,TRUE,FALSE,TRUE,91,4,191,55,74,1,6
26,TRUE,181,1806,185,84,466,TRUE,3,302,FALSE,TRUE,FALSE,76,4,212,63,89,4,5
35,FALSE,77,1804,179,39,584,TRUE,5,313,TRUE,TRUE,TRUE,89,3,80,53,43,8,3
20,FALSE,111,2063,187,220,505,FALSE,4,268,FALSE,TRUE,TRUE,70,6,135,56,65,2,4
52,FALSE,197,2296,248,46,524,TRUE,1,243,TRUE,TRUE,TRUE,70,3,92,61,34,4,3
30,FALSE,155,2132,364,73,547,FALSE,4,249,FALSE,FALSE,FALSE,78,6,163,59,85,2,6
31,TRUE,167,2576,191,20,450,TRUE,2,243,TRUE,TRUE,TRUE,95,3,86,65,46,9,6
34,FALSE,42,1728,299,102,558,TRUE,1,254,TRUE,FALSE,FALSE,78,1,179,58,63,9,4
53,TRUE,155,1648,225,229,547,TRUE,1,205,FALSE,TRUE,TRUE,84,8,109,46,29,9,5
51,TRUE,96,2446,367,159,562,TRUE,4,215,FALSE,TRUE,TRUE,94,8,170,51,58,4,6
53,TRUE,166,1606,169,52,601,TRUE,5,246,FALSE,TRUE,FALSE,87,8,156,45,40,6,3
53,TRUE,118,1914,191,214,476,TRUE,4,330,TRUE,TRUE,FALSE,89,6,232,48,26,9,2
44,TRUE,149,2494,171,90,458,TRUE,3,256,FALSE,FALSE,TRUE,89,5,89,62,27,8,4
35,TRUE,189,1658,351,169,627,FALSE,3,256,FALSE,TRUE,TRUE,89,1,166,47,35,5,2
40,FALSE,126,2091,163,185,572,TRUE,5,239,TRUE,FALSE,FALSE,90,2,178,64,75,10,3
31,FALSE,79,2162,239,211,494,FALSE,3,215,FALSE,TRUE,TRUE,96,7,88,66,64,9,6
45,FALSE,70,2409,190,207,614,TRUE,3,269,TRUE,FALSE,TRUE,99,2,207,61,26,9,3
41,FALSE,104,2549,161,56,558,FALSE,2,206,TRUE,FALSE,TRUE,97,3,156,61,87,8,3
52,TRUE,140,2117,183,60,569,TRUE,4,271,FALSE,FALSE,FALSE,86,2,240,65,84,10,4
31,TRUE,113,2409,315,198,551,FALSE,2,325,FALSE,TRUE,FALSE,74,7,173,48,58,2,6
36,TRUE,72,1727,376,87,455,FALSE,5,296,FALSE,FALSE,FALSE,96,10,204,62,18,10,2
55,TRUE,100,2085,292,97,555,,1,285,TRUE,TRUE,FALSE,84,9,75,55,18,10,2
22,FALSE,86,2223,340,128,511,TRUE,1,286,TRUE,TRUE,TRUE,85,2,154,61,26,4,6
39,FALSE,102,2373,234,186,472,FALSE,3,321,TRUE,TRUE,TRUE,81,1,243,56,65,2,3
35,FALSE,52,1679,220,118,616,FALSE,1,317,FALSE,TRUE,TRUE,89,10,202,57,16,5,4
34,FALSE,129,2012,194,75,576,TRUE,3,279,FALSE,FALSE,TRUE,96,8,88,45,82,8,3
42,TRUE,181,2598,297,206,600,,2,249,FALSE,FALSE,FALSE,72,10,173,47,79,5,4
22,TRUE,40,2482,361,131,494,FALSE,3,260,TRUE,FALSE,TRUE,94,3,140,63,25,1,3
55,TRUE,53,1680,193,164,609,FALSE,3,269,TRUE,TRUE,TRUE,85,1,120,60,71,8,5
34,TRUE,126,1595,283,206,569,,1,270,FALSE,FALSE,FALSE,100,2,118,65,38,10,2
50,FALSE,199,1942,236,62,496,FALSE,4,317,FALSE,TRUE,TRUE,79,5,243,56,19,6,4
41,TRUE,47,2386,188,76,550,FALSE,2,210,TRUE,TRUE,TRUE,76,5,89,46,82,8,2
44,FALSE,163,1667,171,78,574,TRUE,3,319,TRUE,FALSE,TRUE,94,4,231,51,20,6,6
25,TRUE,177,2004,201,110,509,,3,317,FALSE,TRUE,TRUE,81,8,210,49,45,4,5
45,TRUE,131,2411,318,30,571,TRUE,3,273,TRUE,FALSE,FALSE,100,3,197,59,43,3,2
28,FALSE,131,1617,377,155,462,FALSE,4,259,FALSE,TRUE,FALSE,95,1,144,66,84,8,2
29,FALSE,198,2075,390,163,572,FALSE,5,203,FALSE,TRUE,TRUE,81,5,142,45,29,5,2
38,FALSE,108,2051,398,42,456,,2,292,FALSE,FALSE,TRUE,78,9,223,62,61,3,2
26,FALSE,164,2278,339,80,505,FALSE,3,209,FALSE,TRUE,FALSE,77,6,127,59,36,10,2
23,TRUE,138,1739,280,128,563,TRUE,4,228,TRUE,FALSE,TRUE,85,5,76,51,22,4,3
34,FALSE,174,1918,312,58,541,FALSE,5,322,FALSE,TRUE,FALSE,83,6,80,50,13,3,4
20,TRUE,86,2432,394,177,598,FALSE,5,243,TRUE,TRUE,TRUE,90,3,113,58,84,8,3
48,TRUE,183,2067,320,31,547,FALSE,3,251,TRUE,TRUE,FALSE,84,7,99,53,72,9,5
47,FALSE,113,2514,243,33,603,FALSE,2,243,TRUE,FALSE,TRUE,75,3,149,53,27,9,6
28,FALSE,127,2186,353,19,528,TRUE,1,202,TRUE,FALSE,FALSE,83,6,148,52,66,10,5
53,FALSE,42,2340,362,184,629,TRUE,5,304,FALSE,FALSE,TRUE,98,5,203,52,74,10,5
44,TRUE,192,2009,151,79,563,TRUE,4,236,TRUE,TRUE,TRUE,74,3,124,57,38,10,2
26,FALSE,166,1638,295,116,528,TRUE,4,260,FALSE,FALSE,FALSE,81,4,161,52,86,10,2
22,TRUE,121,2161,157,107,591,TRUE,4,245,TRUE,FALSE,FALSE,73,1,180,55,39,3,4
48,TRUE,173,2224,341,152,457,TRUE,2,251,FALSE,FALSE,TRUE,98,1,90,49,49,5,4
40,TRUE,199,2275,238,202,496,TRUE,5,293,TRUE,TRUE,TRUE,88,8,79,61,30,8,4
42,FALSE,135,1951,347,130,564,TRUE,4,327,FALSE,FALSE,FALSE,89,6,96,53,26,10,2
47,TRUE,103,1619,366,88,558,TRUE,3,242,TRUE,FALSE,TRUE,74,4,140,54,44,2,5
34,TRUE,194,1588,283,211,488,TRUE,5,257,FALSE,FALSE,TRUE,92,4,149,61,44,5,2
22,TRUE,89,1980,301,50,543,TRUE,4,322,FALSE,TRUE,FALSE,100,5,147,60,70,8,2
36,TRUE,81,2308,177,219,612,,2,253,TRUE,FALSE,FALSE,79,10,76,46,68,9,5
46,FALSE,111,1757,206,24,552,FALSE,2,293,FALSE,TRUE,TRUE,78,8,90,49,73,5,4
45,TRUE,152,1679,259,177,582,FALSE,2,221,FALSE,TRUE,TRUE,99,8,101,62,28,7,6
27,TRUE,123,2360,224,90,539,TRUE,2,282,TRUE,FALSE,TRUE,87,3,133,49,56,1,3
53,FALSE,42,2293,187,177,465,TRUE,3,203,TRUE,FALSE,TRUE,94,10,238,49,14,10,3
52,TRUE,151,2310,193,224,540,TRUE,2,321,FALSE,FALSE,FALSE,79,4,177,47,74,1,5
50,FALSE,140,1698,185,227,459,TRUE,3,225,TRUE,TRUE,FALSE,79,6,119,66,51,2,4
48,FALSE,181,2489,261,24,576,FALSE,1,220,TRUE,FALSE,FALSE,77,1,142,61,36,9,3
32,FALSE,63,1803,244,42,501,FALSE,2,328,FALSE,FALSE,FALSE,83,4,224,64,76,10,4
28,TRUE,91,2578,228,227,456,FALSE,2,207,TRUE,TRUE,FALSE,97,10,207,55,66,3,6
46,TRUE,132,2355,398,36,489,TRUE,2,274,FALSE,FALSE,FALSE,73,9,174,62,14,6,3
52,FALSE,179,2051,210,199,624,TRUE,5,260,FALSE,TRUE,TRUE,86,1,220,66,27,9,4
53,FALSE,108,2235,153,203,596,FALSE,2,304,TRUE,TRUE,FALSE,99,10,201,64,32,7,5
24,FALSE,108,1987,227,15,573,FALSE,2,244,TRUE,TRUE,TRUE,85,3,206,57,53,7,2
45,TRUE,197,1677,386,186,576,TRUE,3,277,TRUE,FALSE,FALSE,99,8,183,53,56,9,3
37,FALSE,64,2084,300,166,569,,2,248,FALSE,FALSE,FALSE,93,1,210,46,29,9,6
34,TRUE,165,1891,369,60,527,TRUE,4,221,TRUE,TRUE,TRUE,78,5,117,55,54,7,6
27,FALSE,71,2005,256,209,505,FALSE,2,237,TRUE,FALSE,TRUE,78,10,120,51,59,10,6
41,FALSE,62,2060,187,67,502,FALSE,1,254,FALSE,FALSE,FALSE,72,5,80,57,17,4,2
37,FALSE,71,2099,361,131,627,TRUE,5,220,FALSE,TRUE,FALSE,77,3,166,65,51,4,2
49,FALSE,195,1609,332,155,589,TRUE,4,203,FALSE,TRUE,FALSE,90,2,216,45,16,10,5
32,FALSE,176,1604,224,217,531,FALSE,4,201,TRUE,FALSE,FALSE,96,8,241,53,74,7,2
21,FALSE,118,2516,293,58,603,TRUE,2,290,FALSE,TRUE,TRUE,70,1,206,46,58,4,4
21,TRUE,141,1853,359,120,450,FALSE,4,312,FALSE,FALSE,TRUE,85,3,218,49,81,8,6
25,TRUE,82,2327,357,140,503,TRUE,4,207,FALSE,FALSE,TRUE,81,6,163,63,44,10,5
31,FALSE,167,2233,353,193,472,TRUE,3,227,TRUE,TRUE,TRUE,79,1,81,51,39,4,6
26,TRUE,105,2211,326,83,521,FALSE,2,300,FALSE,FALSE,TRUE,73,6,144,46,56,4,3
29,FALSE,98,2073,213,41,528,TRUE,2,221,TRUE,FALSE,TRUE,82,9,81,55,63,4,5
21,FALSE,102,2569,232,140,577,FALSE,3,263,FALSE,TRUE,FALSE,84,4,89,65,20,2,6
41,TRUE,86,2259,202,31,482,TRUE,5,244,FALSE,FALSE,TRUE,85,4,171,66,18,4,3
22,TRUE,65,2576,292,183,520,FALSE,3,286,FALSE,FALSE,FALSE,79,5,225,62,17,5,6
55,TRUE,114,2567,374,192,625,FALSE,2,284,TRUE,TRUE,FALSE,75,3,203,48,50,3,6
36,TRUE,154,2205,325,104,539,TRUE,5,316,TRUE,TRUE,TRUE,74,9,171,54,31,5,6
52,FALSE,106,1780,164,68,609,TRUE,1,316,TRUE,TRUE,TRUE,72,3,179,45,61,5,2
40,TRUE,154,1773,169,122,543,TRUE,5,265,TRUE,FALSE,FALSE,86,2,231,49,12,2,4
40,FALSE,49,2371,373,123,458,FALSE,1,305,TRUE,FALSE,TRUE,81,4,185,51,33,8,6
22,TRUE,68,2291,361,224,534,FALSE,1,231,TRUE,FALSE,FALSE,98,7,153,57,27,6,4
30,TRUE,71,2379,355,107,570,TRUE,4,300,FALSE,TRUE,TRUE,96,2,226,48,86,8,6
46,TRUE,87,2047,339,229,576,TRUE,5,249,TRUE,TRUE,FALSE,75,8,213,62,80,6,2
24,TRUE,68,1984,165,18,583,FALSE,2,224,TRUE,FALSE,TRUE,77,2,111,63,52,10,6
55,FALSE,75,1520,324,175,542,TRUE,2,311,FALSE,FALSE,TRUE,78,7,188,66,13,6,2
42,FALSE,190,2235,223,135,596,FALSE,2,306,TRUE,FALSE,TRUE,84,9,227,59,18,8,2
31,FALSE,200,2516,278,38,492,FALSE,3,201,TRUE,FALSE,TRUE,94,3,147,54,81,9,4
47,FALSE,41,2385,362,129,610,TRUE,2,202,TRUE,FALSE,TRUE,80,5,154,65,60,7,2
28,TRUE,58,2057,379,26,463,FALSE,1,264,TRUE,FALSE,FALSE,80,5,197,47,75,7,4
48,TRUE,67,1525,353,55,482,FALSE,4,312,TRUE,FALSE,FALSE,90,6,239,56,18,6,6
28,TRUE,192,2460,302,85,530,TRUE,4,221,FALSE,FALSE,FALSE,73,1,226,55,19,8,3
53,TRUE,78,1662,263,179,518,FALSE,5,290,FALSE,FALSE,TRUE,88,4,91,58,86,9,3
47,TRUE,193,2064,264,93,581,TRUE,2,279,FALSE,TRUE,FALSE,80,9,158,51,86,1,3
40,FALSE,47,2596,178,153,512,TRUE,4,225,FALSE,FALSE,TRUE,78,4,167,48,50,5,4
39,TRUE,73,2491,339,141,622,FALSE,5,308,FALSE,FALSE,TRUE,98,5,81,61,43,9,6
54,FALSE,127,2546,183,141,472,TRUE,3,265,FALSE,FALSE,TRUE,78,2,75,45,56,4,5
45,FALSE,68,2500,258,54,517,TRUE,2,236,FALSE,FALSE,TRUE,86,3,146,53,61,8,3
41,FALSE,182,1995,193,74,576,TRUE,5,252,FALSE,FALSE,FALSE,96,9,247,49,84,10,6
52,FALSE,100,2005,269,65,589,FALSE,5,255,TRUE,TRUE,TRUE,95,4,118,52,55,8,6
37,FALSE,75,2159,298,190,537,FALSE,4,267,TRUE,TRUE,FALSE,72,4,195,47,38,9,4
23,TRUE,170,1835,370,212,501,FALSE,3,276,TRUE,TRUE,FALSE,96,10,129,46,68,4,2
24,FALSE,131,2197,257,165,451,TRUE,3,218,TRUE,FALSE,FALSE,91,10,94,46,42,9,3
39,FALSE,102,1969,323,141,502,FALSE,3,265,FALSE,FALSE,FALSE,96,5,95,48,72,5,6
26,TRUE,155,1645,398,64,585,FALSE,5,290,FALSE,TRUE,TRUE,87,1,179,53,25,4,6
34,TRUE,174,2290,365,28,627,FALSE,4,203,FALSE,TRUE,TRUE,86,9,171,58,72,5,2
39,FALSE,130,1763,355,226,602,,4,303,FALSE,TRUE,FALSE,75,4,231,49,52,3,5
31,TRUE,48,2294,317,170,546,TRUE,4,297,FALSE,FALSE,FALSE,99,2,165,57,87,5,6
29,TRUE,73,2591,213,113,451,TRUE,4,298,FALSE,TRUE,TRUE,88,7,89,65,81,5,2
24,FALSE,70,2349,162,52,528,FALSE,4,227,FALSE,TRUE,FALSE,82,6,242,59,18,5,4
33,TRUE,119,1972,294,66,467,FALSE,2,278,TRUE,FALSE,TRUE,83,5,233,59,22,8,6
43,TRUE,121,1610,172,24,538,FALSE,1,231,FALSE,TRUE,FALSE,95,10,163,49,16,8,6
41,TRUE,67,1958,337,219,481,FALSE,2,260,TRUE,TRUE,TRUE,89,2,104,63,39,5,2
23,TRUE,123,2052,341,139,459,,3,267,FALSE,TRUE,TRUE,81,7,172,62,25,7,2
36,FALSE,114,2586,250,177,494,TRUE,5,230,FALSE,FALSE,TRUE,93,8,185,51,73,6,4
34,FALSE,139,2045,364,40,486,TRUE,2,306,FALSE,TRUE,TRUE,92,3,151,47,54,5,4
28,TRUE,152,2499,189,41,541,FALSE,5,321,TRUE,FALSE,TRUE,98,5,109,56,32,4,5
47,FALSE,191,1637,159,127,544,TRUE,4,312,TRUE,TRUE,FALSE,96,3,153,48,12,2,5
34,FALSE,135,2498,377,143,607,FALSE,2,253,FALSE,FALSE,FALSE,96,2,81,57,22,3,2
39,FALSE,166,1948,304,110,615,FALSE,1,207,TRUE,FALSE,FALSE,79,1,199,46,73,9,3
31,FALSE,64,1615,274,133,612,TRUE,3,229,FALSE,TRUE,FALSE,73,6,146,47,28,9,3
24,FALSE,199,1644,333,196,559,FALSE,1,202,FALSE,FALSE,TRUE,70,3,201,61,72,1,6
35,TRUE,121,2356,219,161,564,TRUE,1,307,TRUE,TRUE,FALSE,83,7,157,50,22,8,2
22,TRUE,131,1571,367,210,621,FALSE,3,229,FALSE,FALSE,TRUE,91,5,139,48,22,5,5
25,FALSE,52,1665,193,31,474,FALSE,5,228,TRUE,TRUE,TRUE,92,2,185,66,74,7,5
40,TRUE,169,1859,290,18,625,FALSE,2,316,FALSE,FALSE,TRUE,97,3,134,45,58,1,4
48,TRUE,149,1551,355,95,555,,5,204,TRUE,FALSE,TRUE,74,9,129,59,23,8,2
41,FALSE,160,1908,366,125,571,,2,248,TRUE,FALSE,TRUE,86,5,237,47,38,2,3
49,FALSE,108,1937,303,159,602,TRUE,3,306,TRUE,TRUE,FALSE,85,2,111,57,51,6,2
22,TRUE,134,2041,166,161,481,FALSE,3,222,FALSE,FALSE,TRUE,81,7,161,54,63,1,6
31,FALSE,119,1834,351,83,470,FALSE,5,263,FALSE,FALSE,FALSE,83,1,175,66,24,5,5
48,FALSE,150,2534,332,216,551,FALSE,4,327,TRUE,FALSE,FALSE,71,2,170,46,46,2,2
50,FALSE,47,2291,327,191,620,FALSE,5,273,FALSE,TRUE,TRUE,73,1,250,56,32,3,4
36,FALSE,177,1937,193,34,510,FALSE,3,207,FALSE,FALSE,TRUE,70,9,111,48,52,6,6
48,TRUE,161,1752,318,174,572,TRUE,5,236,TRUE,TRUE,FALSE,78,5,190,55,66,3,4
27,FALSE,180,1950,397,166,505,FALSE,3,240,TRUE,FALSE,FALSE,81,2,143,58,52,8,2
45,FALSE,126,2528,205,184,589,TRUE,4,278,FALSE,FALSE,FALSE,94,5,231,60,78,9,2
27,FALSE,65,1645,301,76,629,FALSE,3,246,FALSE,FALSE,TRUE,78,1,179,49,26,9,4
20,FALSE,110,1628,152,79,509,TRUE,2,277,TRUE,FALSE,TRUE,81,1,248,49,37,3,4
29,FALSE,80,2391,178,80,514,TRUE,1,270,TRUE,FALSE,TRUE,74,2,74,45,70,7,6
30,FALSE,73,1948,222,199,627,TRUE,5,272,TRUE,TRUE,FALSE,70,9,153,60,32,6,5
37,TRUE,107,1818,276,50,617,FALSE,3,210,TRUE,TRUE,FALSE,93,6,175,65,41,7,4
20,TRUE,124,1971,168,105,499,FALSE,1,262,TRUE,TRUE,TRUE,91,5,212,45,48,9,4
32,TRUE,166,1826,179,87,455,FALSE,3,269,FALSE,FALSE,FALSE,89,6,195,59,12,7,3
29,FALSE,112,2133,283,21,515,FALSE,4,269,TRUE,FALSE,FALSE,76,6,146,65,82,8,2
46,TRUE,124,2403,270,34,595,FALSE,1,213,FALSE,TRUE,TRUE,96,10,99,49,32,1,5
30,FALSE,133,1880,244,131,474,FALSE,3,211,FALSE,FALSE,FALSE,84,2,160,56,68,8,5
54,FALSE,135,2424,301,215,458,TRUE,5,271,FALSE,TRUE,TRUE,91,2,85,56,64,1,2
21,FALSE,136,1971,327,68,568,,1,244,FALSE,FALSE,FALSE,92,6,131,66,28,10,5
55,TRUE,111,1509,225,191,585,TRUE,3,279,TRUE,TRUE,FALSE,73,8,221,52,29,2,4
55,TRUE,135,2340,219,78,524,TRUE,1,243,FALSE,TRUE,TRUE,76,3,212,51,52,7,3
49,TRUE,96,2481,223,216,571,TRUE,1,247,TRUE,TRUE,FALSE,82,1,226,62,24,1,2
32,TRUE,168,2000,337,67,603,FALSE,1,298,FALSE,FALSE,FALSE,94,3,181,45,38,7,3
40,TRUE,52,1577,155,71,535,TRUE,3,308,TRUE,FALSE,FALSE,77,4,167,52,35,6,6
25,FALSE,111,1984,177,42,595,TRUE,2,223,TRUE,TRUE,FALSE,70,10,207,50,43,7,5
35,TRUE,61,1709,197,203,533,FALSE,1,301,TRUE,FALSE,FALSE,96,8,95,45,12,4,6
55,FALSE,105,1558,151,58,590,FALSE,4,291,TRUE,FALSE,TRUE,82,2,83,45,12,7,2
52,FALSE,52,2020,311,114,478,FALSE,4,323,FALSE,TRUE,TRUE,81,1,81,52,20,7,5
34,FALSE,75,1589,256,134,508,FALSE,5,235,FALSE,TRUE,FALSE,83,5,77,54,69,10,4
40,FALSE,172,1757,347,32,485,TRUE,2,255,TRUE,TRUE,FALSE,79,4,205,54,30,8,2
49,FALSE,154,2350,261,173,543,FALSE,2,273,FALSE,TRUE,TRUE,71,10,74,46,38,4,5
28,TRUE,59,2425,328,21,602,TRUE,3,273,FALSE,TRUE,TRUE,88,7,180,48,62,8,3
37,FALSE,191,1787,335,149,581,FALSE,2,291,FALSE,FALSE,TRUE,77,3,225,63,20,7,4
46,TRUE,140,2492,242,150,498,FALSE,2,323,TRUE,FALSE,FALSE,100,5,159,55,34,8,6
24,FALSE,58,1564,321,49,514,FALSE,2,219,TRUE,TRUE,FALSE,73,6,247,60,44,3,4
35,TRUE,165,1690,276,146,560,FALSE,1,246,FALSE,FALSE,TRUE,79,9,107,60,62,6,4
45,FALSE,47,2363,214,145,581,TRUE,1,311,FALSE,FALSE,FALSE,81,1,209,48,80,8,5
52,TRUE,131,2536,389,91,580,FALSE,3,200,FALSE,TRUE,TRUE,81,9,136,51,42,8,5
44,TRUE,117,1992,178,122,474,TRUE,2,294,FALSE,TRUE,FALSE,75,9,140,53,32,8,5
53,FALSE,184,1582,157,147,616,FALSE,4,300,FALSE,FALSE,TRUE,85,7,83,66,37,6,3
30,FALSE,178,2444,229,16,560,TRUE,1,266,TRUE,FALSE,TRUE,70,4,133,57,63,7,5
51,FALSE,73,2277,385,105,540,,4,318,FALSE,TRUE,TRUE,74,2,138,54,63,4,4
45,FALSE,80,2083,257,198,508,FALSE,1,329,TRUE,TRUE,FALSE,98,8,101,63,19,5,4
30,TRUE,108,2217,252,148,591,TRUE,1,312,FALSE,FALSE,TRUE,84,3,157,56,15,9,2
44,TRUE,80,1772,253,50,613,TRUE,5,330,FALSE,FALSE,TRUE,95,10,120,58,79,7,4
23,FALSE,151,2067,150,215,583,TRUE,5,288,FALSE,TRUE,FALSE,78,6,131,46,19,10,5
33,TRUE,108,1631,312,95,519,FALSE,5,290,FALSE,FALSE,FALSE,78,2,77,62,20,10,4
40,TRUE,127,1957,209,218,488,TRUE,3,301,TRUE,FALSE,FALSE,74,7,179,61,22,5,3
34,TRUE,110,1523,172,134,582,TRUE,2,204,TRUE,TRUE,FALSE,80,9,106,51,59,8,3
29,FALSE,176,2104,169,217,565,FALSE,3,322,TRUE,TRUE,TRUE,83,1,150,53,75,8,3
37,TRUE,181,2247,343,128,589,FALSE,2,296,FALSE,TRUE,FALSE,79,1,215,65,75,2,2
41,FALSE,84,2477,333,163,562,FALSE,4,304,TRUE,TRUE,TRUE,74,3,92,46,16,6,4
31,FALSE,168,2143,231,206,484,TRUE,2,317,TRUE,TRUE,TRUE,92,5,195,53,64,10,4
27,FALSE,65,2351,396,97,587,FALSE,3,211,FALSE,FALSE,FALSE,80,1,160,46,77,2,2
33,FALSE,112,2167,398,16,504,TRUE,2,208,FALSE,FALSE,FALSE,79,2,161,45,13,6,2
30,FALSE,179,1772,331,119,560,,4,284,TRUE,TRUE,TRUE,89,7,204,45,76,3,4
28,FALSE,93,2142,150,111,505,,2,242,FALSE,FALSE,FALSE,96,6,204,52,41,2,4
44,TRUE,59,1854,295,88,629,FALSE,2,319,TRUE,TRUE,FALSE,84,10,166,49,36,3,6
51,TRUE,161,1627,182,176,522,TRUE,1,311,TRUE,TRUE,FALSE,84,8,241,61,45,1,2
24,TRUE,179,2419,253,22,497,FALSE,4,320,TRUE,TRUE,TRUE,82,3,184,48,76,8,4
26,FALSE,146,2470,263,51,579,FALSE,2,330,TRUE,TRUE,TRUE,95,10,130,63,57,2,3
46,TRUE,155,2487,362,189,487,FALSE,3,230,TRUE,FALSE,TRUE,75,5,128,51,61,7,5
20,FALSE,139,2036,383,175,499,FALSE,3,282,FALSE,TRUE,FALSE,80,7,84,48,37,8,4
23,TRUE,184,2299,292,71,578,FALSE,2,245,FALSE,FALSE,TRUE,93,6,111,63,16,2,2
51,FALSE,140,2191,251,156,570,FALSE,4,235,FALSE,TRUE,FALSE,85,10,91,46,51,1,3
23,TRUE,195,2502,302,198,466,TRUE,1,259,FALSE,TRUE,FALSE,73,3,166,63,24,1,3
49,FALSE,40,2413,364,186,488,TRUE,1,226,FALSE,TRUE,FALSE,96,7,250,58,77,5,6
47,FALSE,160,2317,197,58,594,TRUE,3,220,FALSE,FALSE,TRUE,90,4,212,55,71,4,4
44,FALSE,72,2198,196,90,528,FALSE,2,205,FALSE,TRUE,FALSE,75,1,193,48,62,8,5
50,TRUE,55,1573,397,160,534,TRUE,3,266,FALSE,FALSE,FALSE,99,5,199,45,31,9,6
48,FALSE,118,1609,318,61,493,TRUE,5,238,FALSE,FALSE,TRUE,85,3,106,51,31,8,4
33,FALSE,186,1891,399,219,544,TRUE,1,285,FALSE,FALSE,FALSE,86,6,95,50,58,4,5
30,TRUE,196,2326,173,56,595,FALSE,5,212,TRUE,FALSE,FALSE,70,7,184,49,16,2,6
21,TRUE,50,1640,255,73,494,FALSE,5,277,TRUE,FALSE,TRUE,79,3,205,58,28,5,2
24,TRUE,183,1734,224,114,488,FALSE,3,205,FALSE,TRUE,FALSE,81,4,182,45,62,7,4
36,FALSE,147,2592,212,67,498,,4,238,FALSE,TRUE,FALSE,79,2,157,65,50,9,3
25,FALSE,78,2196,390,145,535,FALSE,2,285,TRUE,TRUE,FALSE,72,4,157,47,43,3,6
34,FALSE,175,1729,213,195,570,TRUE,4,300,TRUE,TRUE,FALSE,92,9,82,59,51,9,3
36,FALSE,69,2322,285,100,474,FALSE,5,262,FALSE,TRUE,FALSE,85,6,177,65,37,3,4
